epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
0,4749,,,0.71875,0.5864944458007812,,
0,4799,,,0.71875,0.8519802093505859,,
0,4849,,,0.75,0.6700465679168701,,
0,4899,,,0.78125,0.661550760269165,,
0,4949,,,0.59375,0.9241747856140137,,
0,4999,,,0.6875,0.6370941400527954,,
0,5049,,,0.5625,0.8399543762207031,,
0,5099,,,0.75,0.6465754508972168,,
0,5149,,,0.625,0.8864693641662598,,
0,5199,,,0.75,0.869035005569458,,
0,5249,,,0.59375,0.9524991512298584,,
0,5299,,,0.6875,0.8832165002822876,,
0,5349,,,0.75,0.729377031326294,,
0,5399,,,0.78125,0.5485200881958008,,
0,5449,,,0.8125,0.5231733322143555,,
0,5499,,,0.75,0.5972110033035278,,
0,5549,,,0.71875,0.7536740303039551,,
0,5599,,,0.75,0.5879261493682861,,
0,5649,,,0.59375,0.7367186546325684,,
0,5699,,,0.53125,1.0855700969696045,,
0,5749,,,0.71875,0.8805713653564453,,
0,5799,,,0.625,0.8119932413101196,,
0,5849,,,0.59375,0.7880100011825562,,
0,5899,,,0.6875,0.8230118751525879,,
0,5949,,,0.5625,1.03934907913208,,
0,5999,,,0.625,0.9004573822021484,,
0,6049,,,0.625,0.8742524981498718,,
0,6099,,,0.8125,0.6141934394836426,,
0,6149,,,0.75,0.621150016784668,,
0,6199,,,0.625,0.865485668182373,,
0,6249,,,0.8125,0.5649675130844116,,
0,6253,,,,,0.6772465705871582,0.7523040175437927
1,6299,,,0.71875,0.6874769926071167,,
1,6349,,,0.6875,0.7065651416778564,,
1,6399,,,0.65625,0.6419550776481628,,
1,6449,,,0.6875,0.6421225070953369,,
1,6499,,,0.59375,0.8843750953674316,,
1,6549,,,0.78125,0.5886334180831909,,
1,6599,,,0.71875,0.6693891882896423,,
1,6649,,,0.78125,0.5825062990188599,,
1,6699,,,0.75,0.6166267395019531,,
1,6749,,,0.6875,0.684345006942749,,
1,6799,,,0.75,0.5565061569213867,,
1,6849,,,0.6875,0.6421157717704773,,
1,6899,,,0.6875,0.5755643844604492,,
1,6949,,,0.84375,0.42842864990234375,,
1,6999,,,0.78125,0.6266498565673828,,
1,7049,,,0.75,0.7884393930435181,,
1,7099,,,0.65625,0.8533973693847656,,
1,7149,,,0.71875,0.5697838068008423,,
1,7199,,,0.8125,0.5854713916778564,,
1,7249,,,0.75,0.4492146968841553,,
1,7299,,,0.8125,0.6591103076934814,,
1,7349,,,0.71875,0.7538418173789978,,
1,7399,,,0.625,0.7303898334503174,,
1,7449,,,0.5625,0.8819193840026855,,
1,7499,,,0.65625,0.9850250482559204,,
1,7549,,,0.84375,0.4293650984764099,,
1,7599,,,0.71875,0.6783230304718018,,
1,7649,,,0.78125,0.49651801586151123,,
1,7699,,,0.625,0.9755160808563232,,
1,7749,,,0.875,0.3978586196899414,,
1,7799,,,0.53125,0.9725315570831299,,
1,7849,,,0.84375,0.44512510299682617,,
1,7899,,,0.84375,0.4624288082122803,,
1,7949,,,0.625,0.7127158641815186,,
1,7999,,,0.75,0.6898882389068604,,
1,8049,,,0.78125,0.6419329047203064,,
1,8099,,,0.6875,0.9059221744537354,,
1,8149,,,0.78125,0.558374285697937,,
1,8199,,,0.8125,0.6860045194625854,,
1,8249,,,0.65625,0.7113150358200073,,
1,8299,,,0.71875,0.7374801635742188,,
1,8349,,,0.71875,0.6127090454101562,,
1,8399,,,0.71875,0.5777838230133057,,
1,8449,,,0.78125,0.5545010566711426,,
1,8499,,,0.8125,0.45015573501586914,,
1,8549,,,0.75,0.7077217102050781,,
1,8599,,,0.78125,0.5969276428222656,,
1,8649,,,0.625,0.7098784446716309,,
1,8699,,,0.625,0.8330886363983154,,
1,8749,,,0.6875,0.8872067928314209,,
1,8799,,,0.71875,0.7096750736236572,,
1,8849,,,0.78125,0.588234543800354,,
1,8899,,,0.6875,0.686768114566803,,
1,8949,,,0.71875,0.5268292427062988,,
1,8999,,,0.71875,0.7596819400787354,,
1,9049,,,0.75,0.6237428188323975,,
1,9099,,,0.71875,0.6718710660934448,,
1,9149,,,0.78125,0.5189985036849976,,
1,9199,,,0.75,0.6196081638336182,,
1,9249,,,0.71875,0.7141647338867188,,
1,9299,,,0.75,0.5897979736328125,,
1,9349,,,0.78125,0.5689492225646973,,
1,9381,,,,,0.6925168037414551,0.7387329936027527
1,9399,,,0.6875,0.8150038719177246,,
1,9449,,,0.71875,0.6177628040313721,,
1,9499,,,0.875,0.5586862564086914,,
1,9549,,,0.75,0.6500980854034424,,
1,9599,,,0.78125,0.6692736744880676,,
1,9649,,,0.625,0.8173747062683105,,
1,9699,,,0.875,0.3847367763519287,,
1,9749,,,0.78125,0.4603460431098938,,
1,9799,,,0.6875,0.7414652109146118,,
1,9849,,,0.75,0.5524664521217346,,
1,9899,,,0.78125,0.5827226638793945,,
1,9949,,,0.71875,0.6132453680038452,,
1,9999,,,0.59375,0.7336602210998535,,
1,10049,,,0.78125,0.6641731262207031,,
1,10099,,,0.71875,0.7242000102996826,,
1,10149,,,0.59375,0.7471057772636414,,
1,10199,,,0.6875,0.6945145130157471,,
1,10249,,,0.6875,0.7077405452728271,,
1,10299,,,0.78125,0.6693880558013916,,
1,10349,,,0.71875,0.6913079023361206,,
1,10399,,,0.78125,0.5357510447502136,,
1,10449,,,0.5625,0.9639275670051575,,
1,10499,,,0.78125,0.4989166259765625,,
1,10549,,,0.59375,0.8191991448402405,,
1,10599,,,0.71875,0.6150293350219727,,
1,10649,,,0.84375,0.5081883668899536,,
1,10699,,,0.75,0.6151973605155945,,
1,10749,,,0.75,0.6955292224884033,,
1,10799,,,0.625,0.7682621479034424,,
1,10849,,,0.6875,0.7260277271270752,,
1,10899,,,0.65625,0.9328281879425049,,
1,10949,,,0.65625,0.5892386436462402,,
1,10999,,,0.875,0.3396616578102112,,
1,11049,,,0.75,0.5538381338119507,,
1,11099,,,0.625,0.9144374132156372,,
1,11149,,,0.78125,0.49135661125183105,,
1,11199,,,0.6875,0.9215046167373657,,
1,11249,,,0.875,0.35298311710357666,,
1,11299,,,0.8125,0.5524653196334839,,
1,11349,,,0.75,0.6069595813751221,,
1,11399,,,0.78125,0.5917413234710693,,
1,11449,,,0.84375,0.46283578872680664,,
1,11499,,,0.75,0.49625253677368164,,
1,11549,,,0.71875,0.657233715057373,,
1,11599,,,0.59375,0.8716955184936523,,
1,11649,,,0.71875,0.6183977127075195,,
1,11699,,,0.6875,0.6858186721801758,,
1,11749,,,0.78125,0.6822518706321716,,
1,11799,,,0.84375,0.5250589847564697,,
1,11849,,,0.71875,0.6870616674423218,,
1,11899,,,0.71875,0.9130001664161682,,
1,11949,,,0.8125,0.5916998386383057,,
1,11999,,,0.75,0.6678590774536133,,
1,12049,,,0.59375,0.8286311626434326,,
1,12099,,,0.65625,1.004967212677002,,
1,12149,,,0.875,0.37429893016815186,,
1,12199,,,0.65625,0.8161909580230713,,
1,12249,,,0.6875,0.7405534982681274,,
1,12299,,,0.71875,0.6393022537231445,,
1,12349,,,0.71875,0.5971368551254272,,
1,12399,,,0.53125,0.8826956748962402,,
1,12449,,,0.6875,0.7743769288063049,,
1,12499,,,0.71875,0.516884446144104,,
1,12508,,,,,0.706787645816803,0.7138844132423401
2,12549,,,0.8125,0.398723304271698,,
2,12599,,,0.6875,0.745401918888092,,
2,12649,,,0.8125,0.43922942876815796,,
2,12699,,,0.75,0.6180596351623535,,
2,12749,,,0.84375,0.3530278503894806,,
2,12799,,,0.78125,0.4859127402305603,,
2,12849,,,0.84375,0.3934274911880493,,
2,12899,,,0.78125,0.5803025364875793,,
2,12949,,,0.84375,0.3531208038330078,,
2,12999,,,0.875,0.3696766197681427,,
2,13049,,,0.9375,0.20481261610984802,,
2,13099,,,0.8125,0.46793636679649353,,
2,13149,,,0.90625,0.4053879678249359,,
2,13199,,,0.84375,0.3656466007232666,,
2,13249,,,0.875,0.38288289308547974,,
2,13299,,,0.78125,0.5728117227554321,,
2,13349,,,0.9375,0.2924292981624603,,
2,13399,,,0.90625,0.4445228576660156,,
2,13449,,,0.8125,0.49524033069610596,,
2,13499,,,0.75,0.5788090229034424,,
2,13549,,,0.84375,0.44264206290245056,,
2,13599,,,0.71875,0.4809756875038147,,
2,13649,,,0.90625,0.24548126757144928,,
2,13699,,,0.8125,0.2841125726699829,,
2,13749,,,0.875,0.33695322275161743,,
2,13799,,,0.90625,0.3394726514816284,,
2,13849,,,0.84375,0.3338925838470459,,
2,13899,,,0.78125,0.47679781913757324,,
2,13949,,,0.75,0.6636732220649719,,
2,13999,,,0.8125,0.4132201671600342,,
2,14049,,,0.71875,0.5412607192993164,,
2,14099,,,0.8125,0.5251269340515137,,
2,14149,,,0.75,0.5865433216094971,,
2,14199,,,0.8125,0.4864732623100281,,
2,14249,,,0.8125,0.4159885048866272,,
2,14299,,,0.71875,0.41162872314453125,,
2,14349,,,0.8125,0.5030571222305298,,
2,14399,,,0.875,0.4798605442047119,,
2,14449,,,0.78125,0.5963237881660461,,
2,14499,,,0.8125,0.5851262807846069,,
2,14549,,,0.875,0.3400764465332031,,
2,14599,,,0.875,0.5656161308288574,,
2,14649,,,0.71875,0.43115532398223877,,
2,14699,,,0.875,0.3440379500389099,,
2,14749,,,0.78125,0.49467289447784424,,
2,14799,,,0.90625,0.2977408766746521,,
2,14849,,,0.78125,0.4484010338783264,,
2,14899,,,0.875,0.4039073586463928,,
2,14949,,,0.71875,0.6616190671920776,,
2,14999,,,0.84375,0.30890554189682007,,
2,15049,,,0.75,0.5732612609863281,,
2,15099,,,0.90625,0.3182133734226227,,
2,15149,,,0.71875,0.6044160723686218,,
2,15199,,,0.75,0.6110274195671082,,
2,15249,,,0.71875,0.4666792154312134,,
2,15299,,,0.875,0.3439297676086426,,
2,15349,,,0.8125,0.441837340593338,,
2,15399,,,0.8125,0.4192262291908264,,
2,15449,,,0.875,0.4095674455165863,,
2,15499,,,0.8125,0.5481037497520447,,
2,15549,,,0.8125,0.42574506998062134,,
2,15599,,,0.78125,0.5481666326522827,,
2,15636,,,,,0.7136232852935791,0.7373895645141602
2,15649,,,0.6875,0.599157452583313,,
2,15699,,,0.78125,0.5238837003707886,,
2,15749,,,0.8125,0.44883474707603455,,
2,15799,,,0.84375,0.3952561318874359,,
2,15849,,,0.84375,0.46198827028274536,,
2,15899,,,0.875,0.45206165313720703,,
2,15949,,,0.75,0.5661181807518005,,
2,15999,,,0.71875,0.5072950124740601,,
2,16049,,,0.84375,0.507240891456604,,
2,16099,,,0.78125,0.6596011519432068,,
2,16149,,,0.6875,0.4454668164253235,,
2,16199,,,0.90625,0.3052409887313843,,
2,16249,,,0.8125,0.35705408453941345,,
2,16299,,,0.8125,0.505106508731842,,
2,16349,,,0.8125,0.40684783458709717,,
2,16399,,,0.84375,0.3871995806694031,,
2,16449,,,0.75,0.7360745668411255,,
2,16499,,,0.84375,0.4596458077430725,,
2,16549,,,0.8125,0.41978782415390015,,
2,16599,,,0.78125,0.4357941746711731,,
2,16649,,,0.8125,0.4362567067146301,,
2,16699,,,0.875,0.3969113230705261,,
2,16749,,,0.875,0.30235767364501953,,
2,16799,,,0.8125,0.40622878074645996,,
2,16849,,,0.90625,0.32175886631011963,,
2,16899,,,0.84375,0.41950568556785583,,
2,16949,,,0.8125,0.5414463877677917,,
2,16999,,,0.84375,0.4033697247505188,,
2,17049,,,0.96875,0.2841916084289551,,
2,17099,,,0.90625,0.3540251553058624,,
2,17149,,,0.78125,0.5045202970504761,,
2,17199,,,0.84375,0.4574906826019287,,
2,17249,,,0.78125,0.4845021367073059,,
2,17299,,,0.875,0.25249797105789185,,
2,17349,,,0.9375,0.4529160261154175,,
2,17399,,,0.875,0.48054999113082886,,
2,17449,,,0.78125,0.3965568542480469,,
2,17499,,,0.96875,0.25255444645881653,,
2,17549,,,0.75,0.5810235142707825,,
2,17599,,,0.875,0.30535179376602173,,
2,17649,,,0.84375,0.4666052460670471,,
2,17699,,,0.8125,0.38229119777679443,,
2,17749,,,0.71875,0.6957638263702393,,
2,17799,,,0.78125,0.4839402437210083,,
2,17849,,,0.71875,0.534085214138031,,
2,17899,,,0.84375,0.4827170968055725,,
2,17949,,,0.8125,0.42436301708221436,,
2,17999,,,0.90625,0.38728171586990356,,
2,18049,,,0.875,0.37981539964675903,,
2,18099,,,0.84375,0.42817890644073486,,
2,18149,,,0.71875,0.5910559892654419,,
2,18199,,,0.84375,0.471118688583374,,
2,18249,,,0.78125,0.5174832940101624,,
2,18299,,,0.875,0.3080027401447296,,
2,18349,,,0.84375,0.40045496821403503,,
2,18399,,,0.78125,0.368839830160141,,
2,18449,,,0.875,0.334823876619339,,
2,18499,,,0.90625,0.4555950164794922,,
2,18549,,,0.875,0.2927396595478058,,
2,18599,,,0.8125,0.41308411955833435,,
2,18649,,,0.875,0.5221678018569946,,
2,18699,,,0.84375,0.48631751537323,,
2,18749,,,0.84375,0.3945842981338501,,
2,18763,,,,,0.721977949142456,0.7341232895851135
3,18799,,,0.84375,0.31206750869750977,,
3,18849,,,0.9375,0.16449445486068726,,
3,18899,,,0.78125,0.3749381899833679,,
3,18949,,,0.90625,0.1940930336713791,,
3,18999,,,0.875,0.21758592128753662,,
3,19049,,,1.0,0.06785359978675842,,
3,19099,,,0.9375,0.19496364891529083,,
3,19149,,,0.96875,0.12431979924440384,,
3,19199,,,0.9375,0.19359712302684784,,
3,19249,,,0.9375,0.16660454869270325,,
3,19299,,,0.84375,0.38327765464782715,,
3,19349,,,0.84375,0.3611130118370056,,
3,19399,,,0.90625,0.19923055171966553,,
3,19449,,,0.8125,0.4257926940917969,,
3,19499,,,0.75,0.6254112720489502,,
3,19549,,,0.9375,0.3105010688304901,,
3,19599,,,0.9375,0.20947100222110748,,
3,19649,,,1.0,0.14804676175117493,,
3,19699,,,0.875,0.3195837140083313,,
3,19749,,,0.90625,0.2989787459373474,,
3,19799,,,0.875,0.2873859405517578,,
3,19849,,,0.875,0.27426081895828247,,
3,19899,,,0.875,0.32187390327453613,,
3,19949,,,0.875,0.23898012936115265,,
3,19999,,,0.9375,0.2263757735490799,,
3,20049,,,0.90625,0.23642776906490326,,
3,20099,,,0.90625,0.30448204278945923,,
3,20149,,,0.84375,0.3318732976913452,,
3,20199,,,0.90625,0.2218865603208542,,
3,20249,,,0.84375,0.35114699602127075,,
3,20299,,,0.96875,0.11326807737350464,,
3,20349,,,0.875,0.26893335580825806,,
3,20399,,,0.84375,0.29650115966796875,,
3,20449,,,0.875,0.30684971809387207,,
3,20499,,,0.8125,0.4045310616493225,,
3,20549,,,0.90625,0.2312965989112854,,
3,20599,,,0.84375,0.3179704546928406,,
3,20649,,,0.90625,0.293692946434021,,
3,20699,,,0.8125,0.4691300392150879,,
3,20749,,,0.84375,0.461732417345047,,
3,20799,,,0.8125,0.49551188945770264,,
3,20849,,,0.8125,0.38511115312576294,,
3,20899,,,0.90625,0.16375364363193512,,
3,20949,,,0.90625,0.3243243992328644,,
3,20999,,,0.875,0.24563778936862946,,
3,21049,,,0.9375,0.2906957268714905,,
3,21099,,,0.875,0.30728644132614136,,
3,21149,,,0.875,0.3945026397705078,,
3,21199,,,0.9375,0.21513685584068298,,
3,21249,,,0.78125,0.4466080367565155,,
3,21299,,,0.875,0.3701630234718323,,
3,21349,,,0.9375,0.20239661633968353,,
3,21399,,,0.84375,0.40078720450401306,,
3,21449,,,0.96875,0.17310988903045654,,
3,21499,,,0.875,0.3220089077949524,,
3,21549,,,0.90625,0.21278804540634155,,
3,21599,,,0.8125,0.4754287898540497,,
3,21649,,,0.875,0.3690049946308136,,
3,21699,,,0.75,0.45583003759384155,,
3,21749,,,0.9375,0.1816909909248352,,
3,21799,,,0.9375,0.11723797023296356,,
3,21849,,,0.875,0.2986810803413391,,
3,21891,,,,,0.7175807356834412,0.876747190952301
3,21899,,,0.875,0.2759123742580414,,
3,21949,,,0.96875,0.09379959106445312,,
3,21999,,,0.84375,0.31512051820755005,,
3,22049,,,0.90625,0.27929431200027466,,
3,22099,,,0.875,0.27483731508255005,,
3,22149,,,0.90625,0.21609865128993988,,
3,22199,,,0.78125,0.5008332133293152,,
3,22249,,,0.875,0.5356189608573914,,
3,22299,,,0.90625,0.5314606428146362,,
3,22349,,,0.9375,0.1622837334871292,,
3,22399,,,0.9375,0.2625318169593811,,
3,22449,,,0.90625,0.23218762874603271,,
3,22499,,,0.875,0.25553321838378906,,
3,22549,,,0.90625,0.22072161734104156,,
3,22599,,,0.875,0.44695115089416504,,
3,22649,,,0.90625,0.23342964053153992,,
3,22699,,,0.875,0.32224035263061523,,
3,22749,,,0.8125,0.39615780115127563,,
3,22799,,,0.84375,0.29525575041770935,,
3,22849,,,0.8125,0.5357074737548828,,
3,22899,,,0.84375,0.4304879307746887,,
3,22949,,,0.9375,0.15137340128421783,,
3,22999,,,0.96875,0.12758028507232666,,
3,23049,,,0.875,0.26157963275909424,,
3,23099,,,0.8125,0.4318180978298187,,
3,23149,,,0.90625,0.34073278307914734,,
3,23199,,,0.875,0.2855759561061859,,
3,23249,,,0.75,0.3657360374927521,,
3,23299,,,0.96875,0.13810302317142487,,
3,23349,,,0.9375,0.22686848044395447,,
3,23399,,,1.0,0.15698188543319702,,
3,23449,,,0.96875,0.222855344414711,,
3,23499,,,0.9375,0.19173142313957214,,
3,23549,,,0.875,0.37657517194747925,,
3,23599,,,0.9375,0.25162819027900696,,
3,23649,,,0.9375,0.24879029393196106,,
3,23699,,,0.875,0.28360843658447266,,
3,23749,,,0.875,0.3617752194404602,,
3,23799,,,0.875,0.3373144268989563,,
3,23849,,,0.9375,0.17826077342033386,,
3,23899,,,0.8125,0.35199934244155884,,
3,23949,,,0.875,0.35600611567497253,,
3,23999,,,0.875,0.26660990715026855,,
3,24049,,,0.84375,0.27644994854927063,,
3,24099,,,0.9375,0.3640599250793457,,
3,24149,,,0.8125,0.5722556114196777,,
3,24199,,,0.78125,0.45149466395378113,,
3,24249,,,0.75,0.7600482106208801,,
3,24299,,,0.90625,0.3421989679336548,,
3,24349,,,0.875,0.2619808614253998,,
3,24399,,,0.9375,0.18598447740077972,,
3,24449,,,0.84375,0.32126355171203613,,
3,24499,,,0.9375,0.17446476221084595,,
3,24549,,,0.90625,0.18821512162685394,,
3,24599,,,0.875,0.26111137866973877,,
3,24649,,,0.84375,0.3942491114139557,,
3,24699,,,0.9375,0.212701216340065,,
3,24749,,,0.90625,0.24874426424503326,,
3,24799,,,0.875,0.2547951638698578,,
3,24849,,,0.9375,0.3719816505908966,,
3,24899,,,0.90625,0.19481629133224487,,
3,24949,,,0.9375,0.19556036591529846,,
3,24999,,,0.84375,0.3229832053184509,,
3,25018,,,,,0.7178205847740173,0.8667894601821899
4,25049,,,0.9375,0.11761215329170227,,
4,25099,,,0.9375,0.19820038974285126,,
4,25149,,,0.96875,0.09135610610246658,,
4,25199,,,0.90625,0.17349793016910553,,
4,25249,,,0.96875,0.12106823921203613,,
4,25299,,,1.0,0.06773088872432709,,
4,25349,,,0.96875,0.09287355840206146,,
4,25399,,,0.90625,0.24616588652133942,,
4,25449,,,0.90625,0.16970747709274292,,
4,25499,,,0.90625,0.22477024793624878,,
4,25549,,,0.84375,0.4013296365737915,,
4,25599,,,0.96875,0.13357388973236084,,
4,25649,,,1.0,0.026839479804039,,
4,25699,,,0.96875,0.10486506670713425,,
4,25749,,,0.9375,0.1691003143787384,,
4,25799,,,0.9375,0.13787077367305756,,
4,25849,,,0.9375,0.25580382347106934,,
4,25899,,,0.90625,0.20407359302043915,,
4,25949,,,0.875,0.38513559103012085,,
4,25999,,,0.9375,0.16635413467884064,,
4,26049,,,0.90625,0.325386106967926,,
4,26099,,,0.96875,0.14310403168201447,,
4,26149,,,0.96875,0.11751829087734222,,
4,26199,,,0.90625,0.18823112547397614,,
4,26249,,,0.875,0.23813658952713013,,
4,26299,,,0.84375,0.21922560036182404,,
4,26349,,,0.875,0.21614009141921997,,
4,26399,,,0.96875,0.07005693018436432,,
4,26449,,,0.96875,0.0872788205742836,,
4,26499,,,0.90625,0.17356623709201813,,
4,26549,,,0.875,0.528114378452301,,
4,26599,,,0.96875,0.11916167289018631,,
4,26649,,,0.8125,0.23637902736663818,,
4,26699,,,0.90625,0.1589665710926056,,
4,26749,,,0.84375,0.3190087676048279,,
4,26799,,,0.96875,0.1357976794242859,,
4,26849,,,0.875,0.3575863242149353,,
4,26899,,,0.96875,0.10878530889749527,,
4,26949,,,0.875,0.3190343976020813,,
4,26999,,,0.9375,0.16506895422935486,,
4,27049,,,0.9375,0.21147075295448303,,
4,27099,,,0.9375,0.12654563784599304,,
4,27149,,,0.90625,0.18453991413116455,,
4,27199,,,0.875,0.3664531707763672,,
4,27249,,,0.96875,0.09385030716657639,,
4,27299,,,0.9375,0.17094534635543823,,
4,27349,,,0.96875,0.12886115908622742,,
4,27399,,,0.90625,0.17452356219291687,,
4,27449,,,1.0,0.054288364946842194,,
4,27499,,,0.90625,0.19889752566814423,,
4,27549,,,0.90625,0.19886033236980438,,
4,27599,,,0.9375,0.28323471546173096,,
4,27649,,,0.8125,0.6992729306221008,,
4,27699,,,0.9375,0.1952793002128601,,
4,27749,,,0.96875,0.09321767091751099,,
4,27799,,,0.90625,0.2362174093723297,,
4,27849,,,0.875,0.25635960698127747,,
4,27899,,,0.96875,0.07692854106426239,,
4,27949,,,1.0,0.026357583701610565,,
4,27999,,,0.9375,0.2739037275314331,,
4,28049,,,0.9375,0.2393282800912857,,
4,28099,,,0.90625,0.26207390427589417,,
4,28146,,,,,0.7074671983718872,1.078232765197754
4,28149,,,0.875,0.19099831581115723,,
4,28199,,,1.0,0.03416842222213745,,
4,28249,,,0.84375,0.4444582760334015,,
4,28299,,,0.96875,0.15537062287330627,,
4,28349,,,0.96875,0.12554341554641724,,
4,28399,,,0.90625,0.17992739379405975,,
4,28449,,,0.9375,0.11300525814294815,,
4,28499,,,0.96875,0.10248152166604996,,
4,28549,,,1.0,0.06272357702255249,,
4,28599,,,0.84375,0.41842490434646606,,
4,28649,,,0.9375,0.14547811448574066,,
4,28699,,,0.96875,0.13266538083553314,,
4,28749,,,0.9375,0.3537834882736206,,
4,28799,,,0.875,0.34399184584617615,,
4,28849,,,0.9375,0.24201728403568268,,
4,28899,,,0.90625,0.3374637961387634,,
4,28949,,,0.90625,0.2526160478591919,,
4,28999,,,0.9375,0.1347779929637909,,
4,29049,,,0.90625,0.2175447791814804,,
4,29099,,,0.9375,0.11943447589874268,,
4,29149,,,0.96875,0.0865907073020935,,
4,29199,,,0.9375,0.1787145435810089,,
4,29249,,,0.9375,0.2017415463924408,,
4,29299,,,0.9375,0.15437065064907074,,
4,29349,,,0.9375,0.2528197765350342,,
4,29399,,,0.9375,0.22833050787448883,,
4,29449,,,0.90625,0.18220099806785583,,
4,29499,,,0.96875,0.12650582194328308,,
4,29549,,,0.9375,0.17712391912937164,,
4,29599,,,0.875,0.19349008798599243,,
4,29649,,,0.90625,0.1901615858078003,,
4,29699,,,0.90625,0.15034015476703644,,
4,29749,,,0.9375,0.18988510966300964,,
4,29799,,,0.875,0.33445361256599426,,
4,29849,,,0.90625,0.31407085061073303,,
4,29899,,,0.9375,0.17258302867412567,,
4,29949,,,0.9375,0.17343735694885254,,
4,29999,,,1.0,0.06103122606873512,,
4,30049,,,1.0,0.07153525948524475,,
4,30099,,,0.96875,0.18820509314537048,,
4,30149,,,0.84375,0.46659767627716064,,
4,30199,,,0.9375,0.0820080041885376,,
